specifictime,hour,SYN,SYN-ACK,ACK,SENDPCK,DELAYFR,DELAYFDNS,RETRAND,RETANSU,type,day_of_month,month,year
2021-06-11 04:04:59,4,25.0,2173.0,54.0,35.0,37.0,50.0,0.0667,0.1714,1,11,6,2021
2021-06-11 04:09:59,4,48.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 04:09:59,4,48.0,2982.0,8.5,48.0,5.0,48.0,0.0,0.0,1,11,6,2021
2021-06-11 04:09:59,4,0.0,0.0,0.0,45.0,205.0,0.0,0.2857,0.3333,1,11,6,2021
2021-06-11 04:14:59,4,26.0,1019.0,8.0,36.0,21.0,26.0,0.1111,0.1667,1,11,6,2021
2021-06-11 04:19:59,4,0.0,0.0,0.0,45.0,88.0,0.0,0.3333,0.0,1,11,6,2021
2021-06-11 04:19:59,4,26.0,1055.0,6.0,35.5,29.0,26.0,0.1111,0.0,1,11,6,2021
2021-06-11 04:24:59,4,0.0,0.0,0.0,45.0,4.0,0.0,0.3636,0.0,1,11,6,2021
2021-06-11 04:34:59,4,46.0,5.0,3.0,45.0,5.0,53.0,0.2,0.0769,1,11,6,2021
2021-06-11 04:34:59,4,28.5,514.0,14.5,36.75,4.0,28.0,0.3171,0.2121,1,11,6,2021
2021-06-11 04:34:59,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609,1,11,6,2021
2021-06-11 04:34:59,4,48.0,383.0,4.5,48.0,5.0,48.0,0.0,0.0,1,11,6,2021
2021-06-11 04:34:59,4,27.0,2516.5,5.0,26.5,5.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 04:39:59,4,0.0,0.0,0.0,45.0,54.0,0.0,0.25,0.1176,1,11,6,2021
2021-06-11 04:44:59,4,24.0,2101.0,61.0,34.5,5.0,23.0,0.2941,0.0,1,11,6,2021
2021-06-11 04:49:59,4,33.0,26326.0,34.0,24.0,6.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 04:54:59,4,48.0,1899.0,4.0,47.5,4.0,48.0,0.0909,0.0833,1,11,6,2021
2021-06-11 04:54:59,4,44.0,5984.0,5.0,44.0,5.0,45.0,0.0,0.0,1,11,6,2021
2021-06-11 04:54:59,4,44.0,3038.0,4.0,44.0,3.0,44.0,0.0,0.0,1,11,6,2021
2021-06-11 04:59:59,4,29.75,8.33,10018.0,25.67,5.0,25.0,0.0,0.1304,1,11,6,2021
2021-06-11 05:04:59,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,1,11,6,2021
2021-06-11 05:04:59,5,26.0,1012.0,7.0,26.0,876.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 05:09:59,5,45.0,5787.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 05:09:59,5,47.0,1203.33,7.33,47.0,7.0,47.0,0.0,0.0,1,11,6,2021
2021-06-11 05:14:59,5,25.0,3.0,22.0,36.5,559.0,24.0,0.3333,0.0833,1,11,6,2021
2021-06-11 05:14:59,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 05:19:59,5,27.0,1020.0,54.0,38.0,58.0,27.0,0.1538,0.2368,1,11,6,2021
2021-06-11 05:24:59,5,24.5,892.0,3.5,24.5,7.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 05:24:59,5,27.0,2.0,5.0,36.0,159.0,27.0,0.3182,0.1,1,11,6,2021
2021-06-11 05:24:59,5,48.0,9.0,3.0,46.0,44.0,55.0,0.3077,0.0714,1,11,6,2021
2021-06-11 05:29:59,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 05:34:59,5,0.0,0.0,0.0,47.0,268.0,0.0,0.0,0.2414,1,11,6,2021
2021-06-11 05:44:59,5,24.0,3.0,6.0,35.0,167.0,23.0,0.3571,0.32,1,11,6,2021
2021-06-11 05:44:59,5,51.0,35.0,2.0,51.0,20.0,61.0,0.25,0.1429,1,11,6,2021
2021-06-11 05:49:59,5,34.67,3991.33,16.5,43.33,5.0,50.0,0.24,0.1695,1,11,6,2021
2021-06-11 05:49:59,5,0.0,0.0,0.0,54.0,243.0,0.0,0.2857,0.1667,1,11,6,2021
2021-06-11 05:54:59,5,25.0,1538.0,41.0,39.0,329.0,24.0,0.2222,0.0,1,11,6,2021
2021-06-11 05:59:59,5,27.0,3.33,10.0,27.0,3.0,28.0,0.0,0.0,1,11,6,2021
2021-06-11 05:59:59,5,39.17,60.0,4.83,39.0,45.0,40.0,0.0,0.0,1,11,6,2021
2021-06-11 05:59:59,5,48.0,128.0,3.0,50.5,3.0,56.0,0.3111,0.1143,1,11,6,2021
2021-06-11 05:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4737,1,11,6,2021
2021-06-11 05:59:59,5,4.5,5.0,3.0,4.5,0.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 06:04:59,6,0.0,0.0,0.0,48.0,52.0,0.0,0.1667,0.0769,1,11,6,2021
2021-06-11 06:04:59,6,0.0,0.0,0.0,4044.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 06:09:59,6,26.0,1068.0,39.0,38.5,6.0,26.0,0.2857,0.2903,1,11,6,2021
2021-06-11 06:09:59,6,34.0,719.75,6.75,33.75,7.0,35.0,0.0,0.0,1,11,6,2021
2021-06-11 06:09:59,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,1,11,6,2021
2021-06-11 06:09:59,6,42.57,4559.0,4.67,38.0,4.0,45.0,0.0392,0.0,1,11,6,2021
2021-06-11 06:14:59,6,0.0,0.0,0.0,45.0,101.0,0.0,0.3913,0.2857,1,11,6,2021
2021-06-11 06:19:59,6,26.0,3.0,10.0,35.0,419.0,26.0,0.3704,0.1892,1,11,6,2021
2021-06-11 06:24:59,6,11.0,4.0,5.0,11.0,8.0,11.0,0.0,0.0,1,11,6,2021
2021-06-11 06:24:59,6,4.67,2.0,6.67,4.67,0.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 06:24:59,6,0.0,0.0,0.0,952.0,51.0,48.0,0.2903,0.1556,1,11,6,2021
2021-06-11 06:24:59,6,27.67,2.33,2.33,28.33,3.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 06:29:59,6,47.5,2.0,5.5,46.5,3.0,47.0,0.0,0.0,1,11,6,2021
2021-06-11 06:29:59,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,1,11,6,2021
2021-06-11 06:29:59,6,0.0,0.0,0.0,45.0,6.0,48.0,0.2,0.2121,1,11,6,2021
2021-06-11 06:34:59,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,1,11,6,2021
2021-06-11 06:34:59,6,0.0,0.0,0.0,148.0,65.0,55.0,0.0714,0.186,1,11,6,2021
2021-06-11 06:34:59,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,11,6,2021
2021-06-11 06:34:59,6,25.0,4.5,12.0,25.0,8.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 06:39:59,6,36.0,523.5,5.5,39.0,9.0,47.0,0.2917,0.2,1,11,6,2021
2021-06-11 06:39:59,6,0.0,0.0,0.0,0.0,132.0,44.0,0.2727,0.0,1,11,6,2021
2021-06-11 06:44:59,6,24.5,518.5,6.0,25.0,4.0,25.0,0.05,0.0556,1,11,6,2021
2021-06-11 06:44:59,6,0.0,0.0,0.0,47.0,38.0,0.0,0.3684,0.1429,1,11,6,2021
2021-06-11 06:49:59,6,44.5,2531.0,5.5,44.5,260.0,44.0,0.0,0.0,1,11,6,2021
2021-06-11 06:49:59,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118,1,11,6,2021
2021-06-11 06:49:59,6,50.0,2781.0,3.0,49.0,5.0,56.0,0.3077,0.1111,1,11,6,2021
2021-06-11 06:54:59,6,27.0,498.5,5.0,26.5,3.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 06:54:59,6,26.0,5.33,1.67,26.0,3.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 06:54:59,6,35.5,6.5,0.5,35.0,0.0,35.0,0.0,0.0,1,11,6,2021
2021-06-11 06:54:59,6,0.0,0.0,0.0,50.0,3.0,61.0,0.0,0.2903,1,11,6,2021
2021-06-11 06:54:59,6,5.0,2.33,2.33,4.67,0.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 06:59:59,6,45.0,44.5,4.5,45.5,135.0,46.0,0.0,0.0,1,11,6,2021
2021-06-11 06:59:59,6,0.0,0.0,0.0,105.0,3.0,50.0,0.1429,0.0,1,11,6,2021
2021-06-11 06:59:59,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,1,11,6,2021
2021-06-11 07:04:59,7,27.0,5.0,3.0,15068.0,132.0,40.0,0.1714,0.0,1,11,6,2021
2021-06-11 07:04:59,7,25.0,1065.0,6.0,25.0,4.0,25.0,0.0,0.0,1,11,6,2021
2021-06-11 07:04:59,7,26.5,3.0,3.5,26.5,6.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 07:04:59,7,0.0,0.0,0.0,6370.0,6.0,60.0,0.2821,0.2093,1,11,6,2021
2021-06-11 07:09:59,7,34.0,309.33,5.33,34.0,3.0,34.0,0.0,0.0,1,11,6,2021
2021-06-11 07:09:59,7,0.0,0.0,0.0,2421.0,15.0,0.0,0.1818,0.0,1,11,6,2021
2021-06-11 07:09:59,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118,1,11,6,2021
2021-06-11 07:19:59,7,24.75,280.5,9.5,24.5,20.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 07:19:59,7,27.25,4.25,3.63,209.78,3.0,29.0,0.0946,0.0,1,11,6,2021
2021-06-11 07:19:59,7,4.38,4.31,10.54,4.38,0.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 07:19:59,7,46.0,1016.0,7.0,3546.5,48.0,57.0,0.2308,0.0278,1,11,6,2021
2021-06-11 07:19:59,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 07:19:59,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,1,11,6,2021
2021-06-11 07:24:59,7,24.5,4007.0,12.0,24.5,4.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 07:24:59,7,47.0,3187.0,10.0,47.0,126.0,59.0,0.2444,0.193,1,11,6,2021
2021-06-11 07:29:59,7,0.0,0.0,0.0,47.0,18.0,63.0,0.0,0.0,1,11,6,2021
2021-06-11 07:29:59,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,1,11,6,2021
2021-06-11 07:34:59,7,0.0,0.0,0.0,61432.0,0.0,0.0,0.0,0.3636,1,11,6,2021
2021-06-11 07:34:59,7,45.0,544.0,9.5,45.0,15.0,45.0,0.0,0.0,1,11,6,2021
2021-06-11 07:34:59,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 07:39:59,7,27.0,1018.0,80.0,37.0,4.0,27.0,0.1818,0.1875,1,11,6,2021
2021-06-11 07:44:59,7,4.67,2.67,6.67,5.0,0.0,5.0,0.0,0.0,1,11,6,2021
2021-06-11 07:44:59,7,24.67,2.33,4.0,24.67,4.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 07:49:59,7,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 07:49:59,7,7.0,3.0,17.0,17.0,3.0,17.0,0.0,0.0,1,11,6,2021
2021-06-11 07:49:59,7,34.0,47.5,10.0,38.33,106.0,45.0,0.1961,0.1194,1,11,6,2021
2021-06-11 07:49:59,7,4.0,1039.0,1.0,5.0,18.0,5.0,0.0,0.0,1,11,6,2021
2021-06-11 07:49:59,7,15.0,4.0,1.0,10.0,3.0,10.0,0.1379,0.0,1,11,6,2021
2021-06-11 07:49:59,7,8.0,3.0,3.0,7.0,106.0,10.0,0.0,0.0,1,11,6,2021
2021-06-11 07:54:59,7,25.0,2.0,6.0,25.0,3.0,25.0,0.3846,0.0,1,11,6,2021
2021-06-11 11:49:59,11,18.67,2.67,7.0,18.67,2.0,18.0,0.0,0.0,1,11,6,2021
2021-06-11 11:49:59,11,10.0,2.0,1.0,18.0,9.0,17.0,0.1429,0.0,1,11,6,2021
2021-06-11 11:54:59,11,30.2,3945.0,6.0,48.0,4.0,49.0,0.1714,0.1395,1,11,6,2021
2021-06-11 11:54:59,11,47.0,2392.5,13.5,46.5,6.0,46.0,0.1,0.0,1,11,6,2021
2021-06-11 11:54:59,11,27.0,2232.0,43.0,27.0,6.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 11:54:59,11,52.0,984.0,2.0,51.0,75.0,62.0,0.0,0.0,1,11,6,2021
2021-06-11 11:59:59,11,47.0,3011.0,5.0,47.0,3.0,47.0,0.0,0.0,1,11,6,2021
2021-06-11 11:59:59,11,5.0,2.0,3.0,5.0,4.0,5.0,0.1034,0.0,1,11,6,2021
2021-06-11 12:04:59,12,0.0,0.0,0.0,1816.0,655.0,0.0,0.2778,0.0,1,11,6,2021
2021-06-11 12:04:59,12,24.0,1957.0,72.0,25.0,7.0,25.0,0.0,0.0,1,11,6,2021
2021-06-11 12:09:59,12,0.0,0.0,0.0,59.0,638.0,0.0,0.4,0.1667,1,11,6,2021
2021-06-11 12:09:59,12,50.5,987.5,7.0,50.0,121.0,50.0,0.0,0.0,1,11,6,2021
2021-06-11 12:09:59,12,0.0,0.0,0.0,44.0,3.0,0.0,0.4167,0.3333,1,11,6,2021
2021-06-11 12:14:59,12,48.5,520.0,6.0,49.5,14.0,49.0,0.0625,0.0,1,11,6,2021
2021-06-11 12:14:59,12,4.0,2.5,6.0,4.5,0.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 12:14:59,12,0.0,0.0,0.0,44.0,131.0,43.0,0.0,0.2917,1,11,6,2021
2021-06-11 12:14:59,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,11,6,2021
2021-06-11 12:14:59,12,25.0,2.0,2.0,24.5,3.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 12:19:59,12,48.0,1939.0,8.0,48.0,0.0,48.0,0.1,0.0,1,11,6,2021
2021-06-11 12:19:59,12,0.0,0.0,0.0,44.0,113.0,45.0,0.0,0.0,1,11,6,2021
2021-06-11 12:24:59,12,0.0,0.0,0.0,43.0,5.0,0.0,0.3333,0.0,1,11,6,2021
2021-06-11 12:24:59,12,25.0,3030.0,74.0,34.5,18.0,25.0,0.2,0.2,1,11,6,2021
2021-06-11 12:24:59,12,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 12:29:59,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,11,6,2021
2021-06-11 16:24:59,16,14.0,1.0,0.0,14.0,1.0,14.0,0.0,0.0,1,11,6,2021
2021-06-11 17:54:59,17,7.0,4.5,16.5,10.0,25.0,8.0,0.0,0.0,1,11,6,2021
2021-06-11 17:54:59,17,27.0,8.83,23.5,26.5,25.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 17:54:59,17,40.86,575.71,8.29,40.71,54.0,41.0,0.0741,0.0,1,11,6,2021
2021-06-11 17:54:59,17,15.0,5.0,87.4,20.0,4.0,18.0,0.0455,0.0,1,11,6,2021
2021-06-11 17:54:59,17,26.0,3.0,2.0,27.0,4.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 17:54:59,17,16.0,2.0,2.0,10.0,10.0,10.0,0.1429,0.0,1,11,6,2021
2021-06-11 17:54:59,17,28.0,46.0,12.5,30.0,3.0,46.0,0.0,0.0,1,11,6,2021
2021-06-11 17:54:59,17,5.0,8.0,1.0,4.0,3.0,5.0,0.0,0.0,1,11,6,2021
2021-06-11 17:59:59,17,25.0,4.0,22.0,25.0,174.0,25.0,0.1364,0.0,1,11,6,2021
2021-06-11 17:59:59,17,23.0,3.0,33.0,23.0,3.0,23.0,0.0,0.3182,1,11,6,2021
2021-06-11 17:59:59,17,35.5,4.0,1.5,35.5,3.0,35.0,0.0,0.0,1,11,6,2021
2021-06-11 18:04:59,18,23.0,7.0,5.0,23.0,24.0,24.0,0.0,0.3182,1,11,6,2021
2021-06-11 18:04:59,18,24.5,506.5,6.0,24.0,106.0,30.0,0.16,0.0,1,11,6,2021
2021-06-11 18:04:59,18,0.0,0.0,0.0,45.0,549.0,0.0,0.3333,0.1667,1,11,6,2021
2021-06-11 18:04:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1,11,6,2021
2021-06-11 18:09:59,18,26.0,6.0,18.0,27.0,4.0,27.0,0.0,0.3182,1,11,6,2021
2021-06-11 18:09:59,18,27.0,2.0,2.0,27.0,13.0,27.0,0.0769,0.0,1,11,6,2021
2021-06-11 18:09:59,18,26.0,4.75,16.5,26.0,3.0,28.0,0.0,0.0,1,11,6,2021
2021-06-11 18:09:59,18,36.0,30.0,2.0,36.0,3.0,36.0,0.0,0.0,1,11,6,2021
2021-06-11 18:09:59,18,4.67,21.33,5.33,4.33,0.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 18:09:59,18,0.0,0.0,0.0,379.5,23.0,45.0,0.3,0.0476,1,11,6,2021
2021-06-11 18:09:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,1,11,6,2021
2021-06-11 18:14:59,18,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 18:14:59,18,45.0,1566.5,8.0,44.5,6.0,44.0,0.0,0.0,1,11,6,2021
2021-06-11 18:19:59,18,37.6,793.2,7.0,37.4,4.0,37.0,0.0,0.0,1,11,6,2021
2021-06-11 18:19:59,18,0.0,0.0,0.0,3856.0,780.0,50.0,0.3,0.3158,1,11,6,2021
2021-06-11 18:19:59,18,26.0,4.0,25.0,26.0,27.0,26.0,0.0,0.3182,1,11,6,2021
2021-06-11 18:19:59,18,30.0,768.5,4.0,30.0,4.0,46.0,0.0769,0.0,1,11,6,2021
2021-06-11 18:19:59,18,0.0,0.0,0.0,45.0,59.0,0.0,0.3636,0.3077,1,11,6,2021
2021-06-11 18:29:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,11,6,2021
2021-06-11 18:29:59,18,0.0,0.0,0.0,50.0,545.0,0.0,0.1667,0.0,1,11,6,2021
2021-06-11 18:29:59,18,25.0,1000.5,5.5,25.0,7.0,25.0,0.0,0.0,1,11,6,2021
2021-06-11 18:34:59,18,23.0,4.0,23.0,24.0,5.0,30.0,0.0,0.0,1,11,6,2021
2021-06-11 18:34:59,18,50.0,359.0,4.0,50.5,4.0,56.0,0.2105,0.2,1,11,6,2021
2021-06-11 18:34:59,18,13.0,3.0,4.0,13.0,2.0,14.0,0.0,0.0,1,11,6,2021
2021-06-11 18:39:59,18,27.0,2.0,5.0,26.0,3.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 18:39:59,18,32.33,304.67,4.33,32.33,3.0,32.0,0.0,0.0,1,11,6,2021
2021-06-11 18:39:59,18,23.0,5.0,11.0,23.0,2.0,24.0,0.0,0.3333,1,11,6,2021
2021-06-11 18:39:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4762,1,11,6,2021
2021-06-11 18:39:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118,1,11,6,2021
2021-06-11 18:39:59,18,29.0,2.5,1.5,28.5,80.0,36.0,0.0417,0.0,1,11,6,2021
2021-06-11 18:44:59,18,24.0,3.0,30.0,23.0,3.0,23.0,0.0,0.0,1,11,6,2021
2021-06-11 18:44:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,11,6,2021
2021-06-11 18:44:59,18,26.0,4.0,5.0,26.0,12.0,26.0,0.1333,0.0,1,11,6,2021
2021-06-11 18:44:59,18,49.0,1813.0,7.0,49.0,6.0,49.0,0.0,0.0,1,11,6,2021
2021-06-11 18:44:59,18,28.0,3.0,2.0,27.0,5.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 18:49:59,18,26.0,2.0,9.0,26.0,16.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 18:49:59,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 18:54:59,18,7.0,4.0,1.0,8.0,3.0,7.0,0.12,0.0,1,11,6,2021
2021-06-11 18:54:59,18,0.0,0.0,0.0,50.0,376.0,51.0,0.2727,0.28,1,11,6,2021
2021-06-11 18:54:59,18,11.0,3.0,2.0,10.0,3.0,10.0,0.0,0.0,1,11,6,2021
2021-06-11 18:54:59,18,27.0,2.5,20.0,26.5,29.0,27.0,0.0,0.25,1,11,6,2021
2021-06-11 18:54:59,18,25.5,3.5,4.0,25.5,190.0,25.0,0.2069,0.0,1,11,6,2021
2021-06-11 18:59:59,18,29.0,2.0,10.0,29.0,3.0,29.0,0.0,0.3182,1,11,6,2021
2021-06-11 19:04:59,19,4.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1,11,6,2021
2021-06-11 19:04:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 19:09:59,19,23.0,4.0,9.0,24.0,24.0,24.0,0.0,0.3333,1,11,6,2021
2021-06-11 19:09:59,19,0.0,0.0,0.0,51.0,1038.0,0.0,0.381,0.2703,1,11,6,2021
2021-06-11 19:14:59,19,0.0,0.0,0.0,50.0,63.0,0.0,0.4118,0.25,1,11,6,2021
2021-06-11 19:14:59,19,39.0,975.6,5.0,39.2,30.0,40.0,0.0,0.0,1,11,6,2021
2021-06-11 19:14:59,19,28.0,3.0,8.0,28.0,23.0,29.0,0.0,0.3,1,11,6,2021
2021-06-11 19:19:59,19,48.67,3.0,7.67,48.0,17.0,57.0,0.1163,0.0,1,11,6,2021
2021-06-11 19:19:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593,1,11,6,2021
2021-06-11 19:19:59,19,26.0,117.0,7.0,26.0,121.0,26.0,0.0,0.3182,1,11,6,2021
2021-06-11 19:19:59,19,0.0,0.0,0.0,105.0,274.0,51.0,0.375,0.0,1,11,6,2021
2021-06-11 19:19:59,19,10.0,118.0,0.0,11.0,86.0,21.0,0.0,0.0,1,11,6,2021
2021-06-11 19:19:59,19,19.0,4.0,3.0,22.0,11.0,20.0,0.0,0.0,1,11,6,2021
2021-06-11 19:19:59,19,33.2,3.8,22.0,33.4,38.0,45.0,0.0208,0.0986,1,11,6,2021
2021-06-11 19:19:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,1,11,6,2021
2021-06-11 19:19:59,19,44.0,4.0,1.0,44.0,11.0,45.0,0.0,0.0,1,11,6,2021
2021-06-11 19:19:59,19,37.75,309.25,5.5,37.75,342.0,37.0,0.0323,0.0,1,11,6,2021
2021-06-11 19:19:59,19,13.0,4.0,3.0,21.0,3.0,20.0,0.0,0.0,1,11,6,2021
2021-06-11 19:24:59,19,4.0,2.0,2.0,4.0,12.0,3.0,0.1176,0.0,1,11,6,2021
2021-06-11 19:24:59,19,6.0,3.0,9.0,5.0,106.0,5.0,0.0,0.0,1,11,6,2021
2021-06-11 19:24:59,19,26.0,4.0,2.0,26.0,5.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 19:24:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4211,1,11,6,2021
2021-06-11 19:24:59,19,4.67,2.67,6.0,5.67,3.0,14.0,0.1786,0.0,1,11,6,2021
2021-06-11 19:29:59,19,0.0,0.0,0.0,51.0,23.0,0.0,0.2,0.0,1,11,6,2021
2021-06-11 19:29:59,19,24.0,3.0,30.0,24.0,6.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 19:34:59,19,29.5,4.0,11.0,29.5,6.0,29.0,0.25,0.0,1,11,6,2021
2021-06-11 19:34:59,19,24.0,2.0,9.0,23.0,4.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 19:34:59,19,33.0,921.67,6.0,33.0,3.0,36.0,0.0,0.0,1,11,6,2021
2021-06-11 19:34:59,19,12.0,1101.0,8.0,31.5,55.0,13.0,0.1111,0.0526,1,11,6,2021
2021-06-11 19:34:59,19,26.5,6.0,2.0,26.5,4.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 19:34:59,19,0.0,0.0,0.0,30646.0,0.0,0.0,0.3889,0.0,1,11,6,2021
2021-06-11 19:39:59,19,0.0,0.0,0.0,53046.0,0.0,0.0,0.0,0.2,1,11,6,2021
2021-06-11 19:39:59,19,27.0,3.0,27.0,27.0,2.0,29.0,0.0,0.3,1,11,6,2021
2021-06-11 19:44:59,19,26.0,21.0,24.0,25.0,266.0,25.0,0.2857,0.0,1,11,6,2021
2021-06-11 19:44:59,19,24.0,3.0,12.0,23.0,2.0,24.0,0.0,0.0,1,11,6,2021
2021-06-11 19:44:59,19,12.0,3067.0,5.0,12.0,269.0,12.0,0.1875,0.0,1,11,6,2021
2021-06-11 19:49:59,19,46.0,4.0,5.0,47.0,3.0,51.0,0.2,0.0769,1,11,6,2021
2021-06-11 19:49:59,19,0.0,0.0,0.0,50.0,0.0,0.0,0.4,0.4091,1,11,6,2021
2021-06-11 19:54:59,19,25.0,1052.0,4.0,26.0,12.0,26.0,0.2174,0.0,1,11,6,2021
2021-06-11 19:54:59,19,0.0,0.0,0.0,4597.0,0.0,15.0,0.3125,0.0,1,11,6,2021
2021-06-11 19:54:59,19,23.0,3.0,11.0,24.0,3.0,25.0,0.0,0.3182,1,11,6,2021
2021-06-11 19:54:59,19,40.83,29.5,3.83,40.5,35.0,40.0,0.0,0.0,1,11,6,2021
2021-06-11 19:59:59,19,44.67,21.0,2.0,43.0,40.0,55.0,0.1481,0.0,1,11,6,2021
2021-06-11 19:59:59,19,0.0,0.0,0.0,43.0,15.0,0.0,0.2,0.0,1,11,6,2021
2021-06-11 19:59:59,19,47.42,421.33,4.75,47.5,4.0,47.0,0.0,0.0,1,11,6,2021
2021-06-11 19:59:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 19:59:59,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,1,11,6,2021
2021-06-11 19:59:59,19,26.0,3.0,15.5,25.5,3.0,26.0,0.0,0.0,1,11,6,2021
2021-06-11 19:59:59,19,0.0,0.0,0.0,47.0,0.0,0.0,0.3929,0.4074,1,11,6,2021
2021-06-11 19:59:59,19,23.0,4.0,27.0,23.0,5.0,23.0,0.0,0.2143,1,11,6,2021
2021-06-11 20:04:59,20,24.0,3.0,8.0,24.0,22.0,25.0,0.0,0.0,1,11,6,2021
2021-06-11 20:04:59,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 20:09:59,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,6,2021
2021-06-11 20:09:59,20,27.0,481.67,10.0,28.33,5.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 20:09:59,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118,1,11,6,2021
2021-06-11 20:09:59,20,26.4,290.4,12.0,26.4,10.0,29.0,0.037,0.0,1,11,6,2021
2021-06-11 20:09:59,20,26.0,2.0,8.0,27.0,2.0,30.0,0.0,0.3182,1,11,6,2021
2021-06-11 20:09:59,20,0.0,0.0,0.0,43.0,209.0,43.0,0.0,0.0556,1,11,6,2021
2021-06-11 20:09:59,20,27.0,2.0,4.0,27.0,10.0,27.0,0.0,0.0,1,11,6,2021
2021-06-11 20:09:59,20,4.38,4.29,5.5,4.38,0.0,4.0,0.0,0.0,1,11,6,2021
